OID_TRACT_20|GEOID_TRACT_20|NAMELSAD_TRACT_20|AREALAND_TRACT_20|AREAWATER_TRACT_20|MTFCC_TRACT_20|FUNCSTAT_TRACT_20|OID_TRACT_10|GEOID_TRACT_10|NAMELSAD_TRACT_10|AREALAND_TRACT_10|AREAWATER_TRACT_10|MTFCC_TRACT_10|FUNCSTAT_TRACT_10|AREALAND_PART|AREAWATER_PART
207903717418549|37155960202|Census Tract 9602.02|79282603|9631|G5020|S|207403717418549|37155960202|Census Tract 9602.02|79282603|9631|G5020|S|79282603|9631
2079015483576580|37155960203|Census Tract 9602.03|58612576|257269|G5020|S|207403717626066|37093970401|Census Tract 9704.01|115180146|618403|G5020|S|263262|0
2079015483576580|37155960203|Census Tract 9602.03|58612576|257269|G5020|S|207403717418552|37155960201|Census Tract 9602.01|121081311|328900|G5020|S|58349314|257269
2079015483576594|37155960204|Census Tract 9602.04|61140042|46811|G5020|S|207403717626066|37093970401|Census Tract 9704.01|115180146|618403|G5020|S|34949|0
2079015483576594|37155960204|Census Tract 9602.04|61140042|46811|G5020|S|207403717418552|37155960201|Census Tract 9602.01|121081311|328900|G5020|S|61105093|46811
2079015483576573|37155960301|Census Tract 9603.01|25820565|53513|G5020|S|207403717626050|37093970402|Census Tract 9704.02|93272954|476772|G5020|S|3005|0
2079015483576573|37155960301|Census Tract 9603.01|25820565|53513|G5020|S|20740178242117|37155960300|Census Tract 9603|61612428|53513|G5020|S|25817560|53513
2079015483576755|37155960302|Census Tract 9603.02|35794868|0|G5020|S|20740178242117|37155960300|Census Tract 9603|61612428|53513|G5020|S|35794868|0
207903717418557|37155960402|Census Tract 9604.02|79009718|589253|G5020|S|207403717418557|37155960402|Census Tract 9604.02|79009718|589253|G5020|S|79009718|589253
2079015483576587|37155960403|Census Tract 9604.03|87256037|0|G5020|S|207403717626051|37093970202|Census Tract 9702.02|156608361|192031|G5020|S|4666|0
2079015483576587|37155960403|Census Tract 9604.03|87256037|0|G5020|S|207403717418596|37155960401|Census Tract 9604.01|147778475|414602|G5020|S|87251371|0
2079015483576660|37155960404|Census Tract 9604.04|60527104|414602|G5020|S|207403717418596|37155960401|Census Tract 9604.01|147778475|414602|G5020|S|60527104|414602
207903717418605|37155960501|Census Tract 9605.01|31532361|0|G5020|S|207403717418605|37155960501|Census Tract 9605.01|31532361|0|G5020|S|31532361|0
207903717418700|37155960502|Census Tract 9605.02|17269937|0|G5020|S|207403717418700|37155960502|Census Tract 9605.02|17270169|0|G5020|S|17269937|0
207903717418685|37155960503|Census Tract 9605.03|26647917|36979|G5020|S|207403717418685|37155960503|Census Tract 9605.03|26656601|36979|G5020|S|26647917|36979
2079015483576604|37155960601|Census Tract 9606.01|44380669|5388|G5020|S|20740178242018|37155960600|Census Tract 9606|70493019|5388|G5020|S|44380669|5388
2079015483576651|37155960602|Census Tract 9606.02|26112350|0|G5020|S|20740178242018|37155960600|Census Tract 9606|70493019|5388|G5020|S|26112350|0
207903717418546|37155960701|Census Tract 9607.01|76323609|149566|G5020|S|207403717418546|37155960701|Census Tract 9607.01|76323609|149566|G5020|S|76323609|149566
207903717418702|37155960702|Census Tract 9607.02|24165744|0|G5020|S|207403717418702|37155960702|Census Tract 9607.02|24165744|0|G5020|S|24165744|0
207903717418644|37155960801|Census Tract 9608.01|26113748|256854|G5020|S|207403717418644|37155960801|Census Tract 9608.01|26113748|256854|G5020|S|26113748|256854
207903717418701|37155960802|Census Tract 9608.02|12825277|45042|G5020|S|207403717418701|37155960802|Census Tract 9608.02|12825277|45042|G5020|S|12825277|45042
20790178242103|37155960900|Census Tract 9609|2257494|0|G5020|S|20740178242103|37155960900|Census Tract 9609|2257494|0|G5020|S|2257494|0
20790178242083|37155961000|Census Tract 9610|3460464|0|G5020|S|20740178242083|37155961000|Census Tract 9610|3460464|0|G5020|S|3460464|0
20790178242090|37155961100|Census Tract 9611|8979660|66936|G5020|S|20740178242090|37155961100|Census Tract 9611|8979660|66936|G5020|S|8979660|66936
20790178242110|37155961200|Census Tract 9612|2713638|0|G5020|S|20740178242110|37155961200|Census Tract 9612|2713638|0|G5020|S|2713638|0
207903717418693|37155961301|Census Tract 9613.01|43729519|5946|G5020|S|207403717418693|37155961301|Census Tract 9613.01|43729519|5946|G5020|S|43729519|5946
207903717418691|37155961302|Census Tract 9613.02|15198431|21256|G5020|S|207403717418691|37155961302|Census Tract 9613.02|15198431|21256|G5020|S|15198431|21256
20790178242054|37155961400|Census Tract 9614|160712265|308372|G5020|S|20740177004052|37017950300|Census Tract 9503|228348199|2071050|G5020|S|879|0
20790178242054|37155961400|Census Tract 9614|160712265|308372|G5020|S|20740178242054|37155961400|Census Tract 9614|160715741|308372|G5020|S|160711386|308372
20790178242036|37155961500|Census Tract 9615|194210902|340771|G5020|S|20740178242036|37155961500|Census Tract 9615|194253528|340771|G5020|S|194210902|340771
207903717418647|37155961601|Census Tract 9616.01|79070468|24035|G5020|S|207403717418647|37155961601|Census Tract 9616.01|79070468|24035|G5020|S|79070468|24035
207903717418699|37155961602|Census Tract 9616.02|231751671|392294|G5020|S|207403717418699|37155961602|Census Tract 9616.02|231751671|392294|G5020|S|231751671|392294
20790178242030|37155961700|Census Tract 9617|89912477|241132|G5020|S|20740178242030|37155961700|Census Tract 9617|89912477|241132|G5020|S|89912477|241132
207903717418623|37155961801|Census Tract 9618.01|103973789|0|G5020|S|207403717418700|37155960502|Census Tract 9605.02|17270169|0|G5020|S|232|0
207903717418623|37155961801|Census Tract 9618.01|103973789|0|G5020|S|207403717418685|37155960503|Census Tract 9605.03|26656601|36979|G5020|S|8684|0
207903717418623|37155961801|Census Tract 9618.01|103973789|0|G5020|S|207403717418623|37155961801|Census Tract 9618.01|103964873|0|G5020|S|103964873|0
207903717418679|37155961802|Census Tract 9618.02|171937046|322863|G5020|S|207403717418679|37155961802|Census Tract 9618.02|171937046|322863|G5020|S|171937046|322863
20790178242060|37155961900|Census Tract 9619|209453210|63824|G5020|S|20740178242060|37155961900|Census Tract 9619|209453210|63824|G5020|S|209453210|63824
207903717418572|37155962001|Census Tract 9620.01|39395893|753272|G5020|S|207403717418572|37155962001|Census Tract 9620.01|39431083|753272|G5020|S|39395893|753272
207903717418624|37155962002|Census Tract 9620.02|173039263|438600|G5020|S|207403717418572|37155962001|Census Tract 9620.01|39431083|753272|G5020|S|35190|0
207903717418624|37155962002|Census Tract 9620.02|173039263|438600|G5020|S|207403717418624|37155962002|Census Tract 9620.02|173027542|438600|G5020|S|173004073|438600
20790355355843|37157040101|Census Tract 401.01|128556834|835440|G5020|S|20740355355843|37157040101|Census Tract 401.01|128556834|835440|G5020|S|128556834|835440
20790355355582|37157040102|Census Tract 401.02|99414922|423164|G5020|S|20740355355582|37157040102|Census Tract 401.02|99414922|423164|G5020|S|99414922|423164
20790355355934|37157040200|Census Tract 402|40453481|735194|G5020|S|20740355355934|37157040200|Census Tract 402|40453000|733689|G5020|S|40453000|733689
20790355355934|37157040200|Census Tract 402|40453481|735194|G5020|S|20740271550139|51143011100|Census Tract 111|135356374|715481|G5020|S|481|1505
20790355356022|37157040300|Census Tract 403|14957483|456052|G5020|S|20740355356022|37157040300|Census Tract 403|14957483|456052|G5020|S|14957483|456052
20790355355873|37157040400|Census Tract 404|21427399|173151|G5020|S|20740355355873|37157040400|Census Tract 404|21427298|173151|G5020|S|21427174|173151
20790355355873|37157040400|Census Tract 404|21427399|173151|G5020|S|20740243261855|51089010500|Census Tract 105|151817556|626398|G5020|S|225|0
20790355355992|37157040501|Census Tract 405.01|24676353|32943|G5020|S|20740355355992|37157040501|Census Tract 405.01|24676486|32943|G5020|S|24676092|32943
20790355355992|37157040501|Census Tract 405.01|24676353|32943|G5020|S|20740243261855|51089010500|Census Tract 105|151817556|626398|G5020|S|261|0
20790355355962|37157040502|Census Tract 405.02|9572151|104125|G5020|S|20740355355962|37157040502|Census Tract 405.02|9572151|104125|G5020|S|9572151|104125
20790355355552|37157040601|Census Tract 406.01|104746670|108303|G5020|S|20740355355552|37157040601|Census Tract 406.01|104744417|108303|G5020|S|104742147|108303
20790355355552|37157040601|Census Tract 406.01|104746670|108303|G5020|S|207403692190198|51089010602|Census Tract 106.02|43601650|60117|G5020|S|2229|0
20790355355552|37157040601|Census Tract 406.01|104746670|108303|G5020|S|20740243261840|51089010700|Census Tract 107|143879441|233350|G5020|S|2294|0
20790355355611|37157040602|Census Tract 406.02|89185625|974136|G5020|S|20740355355611|37157040602|Census Tract 406.02|89185625|974136|G5020|S|89185625|974136
20790243261897|37157040700|Census Tract 407|107784395|179836|G5020|S|20740243261897|37157040700|Census Tract 407|107800776|181333|G5020|S|107782997|179836
20790243261897|37157040700|Census Tract 407|107784395|179836|G5020|S|20740344790832|37169070100|Census Tract 701|282099779|1173711|G5020|S|1398|0
20790355355761|37157040800|Census Tract 408|7304117|89100|G5020|S|20740355355761|37157040800|Census Tract 408|7304117|89100|G5020|S|7304117|89100
20790355355671|37157040900|Census Tract 409|12706326|163682|G5020|S|20740355355671|37157040900|Census Tract 409|12706326|163682|G5020|S|12706326|163682
20790355355701|37157041001|Census Tract 410.01|106852593|4700454|G5020|S|207403717628938|37081015901|Census Tract 159.01|58802309|449790|G5020|S|729|0
20790355355701|37157041001|Census Tract 410.01|106852593|4700454|G5020|S|20740355355701|37157041001|Census Tract 410.01|106922082|4740564|G5020|S|106851864|4700454
20790355355640|37157041002|Census Tract 410.02|155898919|595595|G5020|S|20740355355640|37157041002|Census Tract 410.02|155899817|595595|G5020|S|155898919|595595
20790355356051|37157041100|Census Tract 411|131464045|1087006|G5020|S|20740355356051|37157041100|Census Tract 411|131464045|1087006|G5020|S|131464045|1087006
20790355355904|37157041200|Census Tract 412|17251997|0|G5020|S|20740355355904|37157041200|Census Tract 412|17251997|0|G5020|S|17251997|0
20790355355814|37157041300|Census Tract 413|155501275|2122308|G5020|S|20740355355814|37157041300|Census Tract 413|155504123|2122560|G5020|S|155501275|2122308
20790355355731|37157041400|Census Tract 414|18788066|149314|G5020|S|20740355355731|37157041400|Census Tract 414|18788066|149314|G5020|S|18788066|149314
2079015488637163|37157041501|Census Tract 415.01|16468733|1777707|G5020|S|20740355356080|37157041500|Census Tract 415|25821723|1804967|G5020|S|16468733|1777707
2079015488637165|37157041502|Census Tract 415.02|9352990|27260|G5020|S|20740355356080|37157041500|Census Tract 415|25821723|1804967|G5020|S|9352990|27260
207903743914489|37157041601|Census Tract 416.01|77716487|1290094|G5020|S|20740355355640|37157041002|Census Tract 410.02|155899817|595595|G5020|S|898|0
207903743914489|37157041601|Census Tract 416.01|77716487|1290094|G5020|S|207403743914489|37157041601|Census Tract 416.01|77715589|1290094|G5020|S|77715589|1290094
207903743915442|37157041602|Census Tract 416.02|114924163|2411571|G5020|S|20740320920247|37081015600|Census Tract 156|105348796|2556542|G5020|S|151|0
207903743915442|37157041602|Census Tract 416.02|114924163|2411571|G5020|S|207403743915442|37157041602|Census Tract 416.02|114928938|2412675|G5020|S|114924012|2411571
20790164123876|37159050201|Census Tract 502.01|12789484|0|G5020|S|20740164123876|37159050201|Census Tract 502.01|12789434|0|G5020|S|12789434|0
20790164123876|37159050201|Census Tract 502.01|12789484|0|G5020|S|20740164123931|37159051002|Census Tract 510.02|22945251|33776|G5020|S|50|0
20790164123978|37159050202|Census Tract 502.02|12225020|0|G5020|S|20740164123978|37159050202|Census Tract 502.02|12225020|0|G5020|S|12225020|0
20790164123988|37159050300|Census Tract 503|3108894|0|G5020|S|20740164123988|37159050300|Census Tract 503|3108894|0|G5020|S|3108894|0
20790164123945|37159050400|Census Tract 504|3429127|0|G5020|S|20740164123945|37159050400|Census Tract 504|3429127|0|G5020|S|3429127|0
20790164123961|37159050500|Census Tract 505|6566485|0|G5020|S|20740164123961|37159050500|Census Tract 505|6566485|0|G5020|S|6566485|0
20790164123905|37159050700|Census Tract 507|9899539|588355|G5020|S|20740164123905|37159050700|Census Tract 507|9899729|597488|G5020|S|9898994|588355
20790164123905|37159050700|Census Tract 507|9899539|588355|G5020|S|20740164123915|37159051302|Census Tract 513.02|41593489|349498|G5020|S|545|0
20790164123955|37159050800|Census Tract 508|19278286|100959|G5020|S|20740164123955|37159050800|Census Tract 508|19172815|61734|G5020|S|19172815|61734
20790164123955|37159050800|Census Tract 508|19278286|100959|G5020|S|20740164123949|37159050901|Census Tract 509.01|75272356|21219321|G5020|S|105471|39225
20790164123949|37159050901|Census Tract 509.01|75166885|21179457|G5020|S|20740164123949|37159050901|Census Tract 509.01|75272356|21219321|G5020|S|75166885|21179457
207903717429062|37159050903|Census Tract 509.03|74644390|1407652|G5020|S|207403717429062|37159050903|Census Tract 509.03|74644390|1407652|G5020|S|74644390|1407652
207903717429045|37159050904|Census Tract 509.04|127979038|5418069|G5020|S|207403717429045|37159050904|Census Tract 509.04|127979038|5419301|G5020|S|127979038|5418069
20790164123925|37159051001|Census Tract 510.01|62650864|203829|G5020|S|207403717623589|37025041702|Census Tract 417.02|103167912|339259|G5020|S|20467|0
20790164123925|37159051001|Census Tract 510.01|62650864|203829|G5020|S|20740164123925|37159051001|Census Tract 510.01|62630397|203829|G5020|S|62630397|203829
20790164123931|37159051002|Census Tract 510.02|22945201|33776|G5020|S|20740164123931|37159051002|Census Tract 510.02|22945251|33776|G5020|S|22945201|33776
20790164123936|37159051101|Census Tract 511.01|68254450|80124|G5020|S|20740164123936|37159051101|Census Tract 511.01|68255481|80124|G5020|S|68254450|80124
20790164123983|37159051102|Census Tract 511.02|33876964|0|G5020|S|20740164123983|37159051102|Census Tract 511.02|33876964|0|G5020|S|33876964|0
20790164123911|37159051201|Census Tract 512.01|26871991|0|G5020|S|20740164123911|37159051201|Census Tract 512.01|26871991|0|G5020|S|26871991|0
20790164123941|37159051202|Census Tract 512.02|30454373|0|G5020|S|20740164123941|37159051202|Census Tract 512.02|30454373|0|G5020|S|30454373|0
20790164123998|37159051204|Census Tract 512.04|13842154|0|G5020|S|20740164123998|37159051204|Census Tract 512.04|13842154|0|G5020|S|13842154|0
20790164123882|37159051301|Census Tract 513.01|34956351|16131|G5020|S|20740164123882|37159051301|Census Tract 513.01|34956351|16131|G5020|S|34956351|16131
20790164123915|37159051302|Census Tract 513.02|41593679|509672|G5020|S|20740312414626|37059080700|Census Tract 807|87837595|1756172|G5020|S|0|151504
20790164123915|37159051302|Census Tract 513.02|41593679|509672|G5020|S|20740164123905|37159050700|Census Tract 507|9899729|597488|G5020|S|735|9133
20790164123915|37159051302|Census Tract 513.02|41593679|509672|G5020|S|20740164123915|37159051302|Census Tract 513.02|41593489|349498|G5020|S|41592944|349035
20790164123894|37159051303|Census Tract 513.03|13916388|11950|G5020|S|20740164123894|37159051303|Census Tract 513.03|13916388|11950|G5020|S|13916388|11950
20790164123887|37159051400|Census Tract 514|30460708|241564|G5020|S|20740164123887|37159051400|Census Tract 514|30460708|241564|G5020|S|30460708|241564
207903717429056|37159051501|Census Tract 515.01|6029397|216393|G5020|S|20740305281739|37025041000|Census Tract 410|8399967|0|G5020|S|29715|0
207903717429056|37159051501|Census Tract 515.01|6029397|216393|G5020|S|207403717429056|37159051501|Census Tract 515.01|5995390|216393|G5020|S|5995390|216393
207903717429056|37159051501|Census Tract 515.01|6029397|216393|G5020|S|207403717429052|37159051502|Census Tract 515.02|13612130|599919|G5020|S|4292|0
207903717429052|37159051502|Census Tract 515.02|13652080|599919|G5020|S|20740305281621|37025041200|Census Tract 412|49111641|2424535|G5020|S|44202|0
207903717429052|37159051502|Census Tract 515.02|13652080|599919|G5020|S|207403717429052|37159051502|Census Tract 515.02|13612130|599919|G5020|S|13607838|599919
207903717429052|37159051502|Census Tract 515.02|13652080|599919|G5020|S|20740164123859|37159051600|Census Tract 516|23394072|437790|G5020|S|40|0
20790164123859|37159051600|Census Tract 516|23394032|437790|G5020|S|20740164123859|37159051600|Census Tract 516|23394072|437790|G5020|S|23394032|437790
20790164123865|37159051700|Census Tract 517|44336983|11420|G5020|S|20740164123865|37159051700|Census Tract 517|44336983|11420|G5020|S|44336983|11420
207903717429054|37159051801|Census Tract 518.01|52171178|25400|G5020|S|20740305281621|37025041200|Census Tract 412|49111641|2424535|G5020|S|203868|0
207903717429054|37159051801|Census Tract 518.01|52171178|25400|G5020|S|207403717400777|37097061408|Census Tract 614.08|29493983|79844|G5020|S|92708|0
207903717429054|37159051801|Census Tract 518.01|52171178|25400|G5020|S|207403717400781|37097061502|Census Tract 615.02|15823273|17686|G5020|S|1099|0
